WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L
6,Melbourne,Australian Open,19/1/17,Grand Slam,Outdoor,Hard,2nd Round,3,Gibbs N.,Falconi I.,92,104,704,639,6,4,6,1,,,2,0,Completed,1.44,2.75
6,Melbourne,Australian Open,19/1/17,Grand Slam,Outdoor,Hard,2nd Round,3,Sakkari M.,Cornet A.,94,43,688,1242,7,5,4,6,6,1,2,1,Completed,2.75,1.44
6,Melbourne,Australian Open,19/1/17,Grand Slam,Outdoor,Hard,2nd Round,3,Bacsinszky T.,Kovinic D.,15,68,2347,885,6,1,7,6,,,2,0,Completed,1.44,2.75
6,Melbourne,Australian Open,19/1/17,Grand Slam,Outdoor,Hard,2nd Round,3,Gavrilova D.,Konjuh A.,26,36,1665,1351,6,2,1,6,6,4,2,1,Completed,2,1.8
6,Melbourne,Australian Open,19/1/17,Grand Slam,Outdoor,Hard,2nd Round,3,Lucic-Baroni M.,Radwanska A.,79,3,786,5625,6,3,6,2,,,2,0,Completed,6,1.12
6,Melbourne,Australian Open,19/1/17,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Safarova L.,2,61,7080,998,6,3,6,4,,,2,0,Completed,1.16,5
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Pavlyuchenkova A.,Svitolina E.,27,13,1620,2895,7,5,4,6,6,3,2,1,Completed,2.62,1.5
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Vandeweghe C.,Bouchard E.,35,47,1366,1185,6,4,3,6,7,5,2,1,Completed,2.75,1.44
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Jankovic J.,10,54,3745,1075,6,4,5,7,9,7,2,1,Completed,1.44,2.75
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Kerber A.,Pliskova Kr.,1,58,8875,1007,6,0,6,4,,,2,0,Completed,1.25,4
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Cirstea S.,Riske A.,78,42,799,1247,6,2,7,6,,,2,0,Completed,2.75,1.44
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Williams V.,Duan Y.Y.,17,87,2240,753,6,1,6,0,,,2,0,Completed,1.44,2.75
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Barthel M.,Barty A.,181,223,312,236,6,4,3,6,6,3,2,1,Completed,2.2,1.66
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Muguruza G.,Sevastova A.,7,33,4420,1425,6,4,6,2,,,2,0,Completed,1.3,3.5
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Cibulkova D.,34,6,1377,4865,6,2,6,7,6,3,2,1,Completed,2.75,1.44
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Strycova B.,Garcia C.,16,24,2295,1765,6,2,7,5,,,2,0,Completed,1.3,3.5
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Brady J.,Vesnina E.,116,18,510,2229,7,6,6,2,,,2,0,Completed,3.5,1.33
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Lucic-Baroni M.,Sakkari M.,79,94,786,688,3,6,6,2,6,3,2,1,Completed,1.72,2.1
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Gibbs N.,2,92,7080,704,6,1,6,3,,,2,0,Completed,1.04,11
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Konta J.,Wozniacki C.,9,20,4055,2175,6,3,6,1,,,2,0,Completed,1.5,2.62
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Gavrilova D.,Bacsinszky T.,26,15,1665,2347,6,3,5,7,6,4,2,1,Completed,1.72,2.1
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,3,Pliskova Ka.,Ostapenko J.,5,38,4970,1305,4,6,6,0,10,8,2,1,Completed,1.11,6.5
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Pavlyuchenkova A.,Kuznetsova S.,27,10,1620,3745,6,3,6,3,,,2,0,Completed,2.1,1.72
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Williams V.,Barthel M.,17,181,2240,312,6,3,7,5,,,2,0,Completed,1.4,3
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Muguruza G.,Cirstea S.,7,78,4420,799,6,2,6,3,,,2,0,Completed,1.25,4
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Vandeweghe C.,Kerber A.,35,1,1366,8875,6,2,6,3,,,2,0,Completed,3.4,1.33
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Williams S.,Strycova B.,2,16,7080,2295,7,5,6,4,,,2,0,Completed,1.14,5.5
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Konta J.,Makarova E.,9,34,4055,1377,6,1,6,4,,,2,0,Completed,1.28,3.75
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Lucic-Baroni M.,Brady J.,79,116,786,510,6,4,6,2,,,2,0,Completed,1.61,2.3
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,3,Pliskova Ka.,Gavrilova D.,5,26,4970,1665,6,3,6,3,,,2,0,Completed,1.2,4.5
6,Melbourne,Australian Open,24/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,3,Williams V.,Pavlyuchenkova A.,17,27,2240,1620,6,4,7,6,,,2,0,Completed,2,1.8
6,Melbourne,Australian Open,24/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,3,Vandeweghe C.,Muguruza G.,35,7,1366,4420,6,4,6,0,,,2,0,Completed,2.62,1.5
6,Melbourne,Australian Open,25/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,3,Lucic-Baroni M.,Pliskova Ka.,79,5,786,4970,6,4,3,6,6,4,2,1,Completed,4.33,1.22
6,Melbourne,Australian Open,25/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,3,Williams S.,Konta J.,2,9,7080,4055,6,2,6,3,,,2,0,Completed,1.57,2.37
6,Melbourne,Australian Open,26/1/17,Grand Slam,Outdoor,Hard,Semifinals,3,Williams V.,Vandeweghe C.,17,35,2240,1366,6,7,6,2,6,3,2,1,Completed,2.37,1.57
6,Melbourne,Australian Open,26/1/17,Grand Slam,Outdoor,Hard,Semifinals,3,Williams S.,Lucic-Baroni M.,2,79,7080,786,6,2,6,1,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,28/1/17,Grand Slam,Outdoor,Hard,The Final,3,Williams S.,Williams V.,2,17,7080,2240,6,4,6,4,,,2,0,Completed,1.22,4.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Gasparyan M.,Errani S.,58,19,959,2525,1,6,7,5,6,1,2,1,Completed,2.62,1.44
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Gavrilova D.,Hradecka L.,39,53,1275,979,7,6,6,4,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Kumkhum L.,7,158,3642,349,6,3,6,1,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Golubic V.,11,149,3175,377,7,5,6,4,,,2,0,Completed,1.22,4
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Friedsam A.L.,Dominguez Lino L.,82,100,770,643,7,6,2,6,6,1,2,1,Completed,1.28,3.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Gibbs N.,Koukalova K.,106,99,609,645,6,2,2,6,6,1,2,1,Completed,1.3,3.4
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Rybarikova M.,Wickmayer Y.,75,41,798,1214,3,6,6,3,7,5,2,1,Completed,2.2,1.61
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Sakkari M.,Wang Yaf.,170,138,322,412,6,4,1,6,6,3,2,1,Completed,2,1.72
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Giorgi C.,1,36,9945,1325,6,4,7,5,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Hsieh S.W.,Ostapenko J.,90,81,717,771,3,6,7,5,6,1,2,1,Completed,2,1.72
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Wang Q.,Stephens S.,102,26,621,1965,6,3,6,3,,,2,0,Completed,7,1.1
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Davis L.,Pavlyuchenkova A.,103,28,618,1880,1,6,6,3,6,4,2,1,Completed,5,1.14
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Mladenovic K.,Cibulkova D.,30,38,1725,1301,6,3,6,4,,,2,0,Completed,2.75,1.4
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Schmiedlova A.,69,29,849,1875,6,3,6,3,,,2,0,Completed,2.1,1.66
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Nara K.,Dodin O.,94,147,680,378,7,6,6,2,,,2,0,Completed,1.53,2.37
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Wozniacki C.,76,18,793,2571,1,6,7,6,6,4,2,1,Completed,8,1.08
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Mchale C.,4,65,4670,920,6,2,6,3,,,2,0,Completed,1.02,19
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Han X.,Duque Marino M.,162,77,346,792,6,2,2,1,,,1,0,Retired,3.25,1.33
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Vinci R.,Paszek T.,15,126,2825,439,6,4,6,2,,,2,0,Completed,1.57,2.25
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Bencic B.,Riske A.,13,88,3030,722,6,4,6,3,,,2,0,Completed,1.3,3.4
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Hantuchova D.,20,89,2475,719,6,0,6,2,,,2,0,Completed,1.16,5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Falconi I.,Tatishvili A.,74,101,807,624,6,4,3,6,8,6,2,1,Completed,1.57,2.25
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Sasnovich A.,Rodina E.,105,91,610,716,6,3,7,6,,,2,0,Completed,2,1.72
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko K.,Tomljanovic A.,92,67,708,875,7,6,6,3,,,2,0,Completed,1.53,2.37
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Niculescu M.,Pereira T.,40,46,1245,1132,6,2,6,1,,,2,0,Completed,1.14,5.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Puig M.,Linette M.,52,93,990,699,6,3,6,0,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Konjuh A.,Radwanska U.,87,108,730,602,0,6,6,4,6,3,2,1,Completed,1.72,2
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Babos T.,Watson H.,60,79,943,774,6,7,7,5,7,5,2,1,Completed,1.9,1.8
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Hibino N.,5,56,4542,970,6,1,6,3,,,2,0,Completed,1.04,13
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Bouchard E.,Krunic A.,37,119,1302,515,6,3,6,4,,,2,0,Completed,1.11,6.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Kulichkova E.,Petkovic A.,109,25,601,2230,7,5,6,4,,,2,0,Completed,3.4,1.3
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Kr.,Stosur S.,114,27,548,1935,6,4,7,6,,,2,0,Completed,3.75,1.25
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Beck A.,Hon P.,55,335,976,117,6,0,6,3,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Diyas Z.,17,57,2600,965,7,6,6,1,,,2,0,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Muguruza G.,Kontaveit A.,3,85,5101,743,6,0,6,4,,,2,0,Completed,1.1,7
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Inglis M.,24,779,2300,19,6,3,6,0,,,2,0,Completed,1.01,26
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,King V.,Barthel M.,349,44,109,1165,3,6,7,5,6,4,2,1,Completed,2.62,1.44
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Lucic M.,80,68,773,860,5,7,6,2,7,5,2,1,Completed,2.25,1.57
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Bertens K.,97,95,654,678,6,4,7,5,,,2,0,Completed,2.75,1.4
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Bacsinszky T.,Siniakova K.,14,98,2954,651,6,3,7,5,,,2,0,Completed,1.5,2.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Konta J.,Williams V.,47,10,1098,3511,6,4,6,2,,,2,0,Completed,3,1.36
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Hercog P.,22,72,2445,835,6,3,6,3,,,2,0,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Govortsova O.,73,71,824,835,6,4,6,3,,,2,0,Completed,1.57,2.25
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Shvedova Y.,Pironkova T.,70,78,839,781,6,4,6,4,,,2,0,Completed,1.9,1.8
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Duval V.,21,654,2465,30,6,2,6,3,,,2,0,Completed,1.1,7
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Ka.,Birrell K.,12,296,3090,142,6,4,6,4,,,2,0,Completed,1.05,11
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Strycova B.,Garcia C.,48,34,1075,1420,6,2,6,4,,,2,0,Completed,2.75,1.4
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Lepchenko V.,Tsurenko L.,51,35,1040,1398,6,7,6,2,6,3,2,1,Completed,1.66,2.1
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Sevastova A.,Wolfe J.,113,122,551,491,6,0,4,2,,,1,0,Retired,1.8,1.9
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Vekic D.,127,104,436,616,6,3,6,2,,,2,0,Completed,1.36,3
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,Patterson T.,23,459,2341,65,6,2,6,3,,,2,0,Completed,1.03,15
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Lisicki S.,Cetkovska P.,32,132,1622,423,6,4,6,4,,,2,0,Completed,1.22,4
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Goerges J.,Mitu A.,45,96,1160,655,6,3,6,4,,,2,0,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Doi M.,6,64,3710,922,6,7,7,6,6,3,2,1,Completed,1.03,15
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Zheng S.,Witthoeft C.,83,62,760,925,6,1,6,2,,,2,0,Completed,2.5,1.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Dulgheru A.,Sanders S.,61,355,926,107,6,4,6,2,,,2,0,Completed,1.28,3.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Arruabarrena L.,Zanevska M.,86,146,742,385,6,7,6,3,6,3,2,1,Completed,1.61,2.2
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Kovinic D.,Crawford S.,54,107,977,604,6,2,6,4,,,2,0,Completed,2,1.72
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Allertova D.,Mattek-Sands B.,66,63,917,922,6,4,6,7,6,3,2,1,Completed,1.83,1.83
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Jovanovski B.,33,84,1430,755,6,1,6,0,,,2,0,Completed,1.12,6
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Larsson J.,Begu I.,50,31,1043,1630,6,3,6,2,,,2,0,Completed,2.2,1.61
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Brengle M.,Vandeweghe C.,49,42,1070,1188,6,3,6,4,,,2,0,Completed,2.1,1.66
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Zhang S.,Halep S.,133,2,423,5965,6,4,6,3,,,2,0,Completed,10,1.06
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Van Uytvanck A.,16,43,2745,1166,6,0,6,0,,,2,0,Completed,1.03,15
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Bondarenko K.,Kuznetsova S.,92,20,708,2475,6,1,7,5,,,2,0,Completed,5.5,1.14
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Sasnovich A.,5,105,4542,610,6,2,6,1,,,2,0,Completed,1.04,13
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Davis L.,Rybarikova M.,103,75,618,798,7,6,,,,,1,0,Retired,2.1,1.66
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Friedsam A.L.,Wang Q.,82,102,770,621,6,3,6,4,,,2,0,Completed,2.25,1.57
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Kasatkina D.,Konjuh A.,69,87,849,730,6,4,6,3,,,2,0,Completed,1.36,3
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Hsieh S.W.,1,90,9945,717,6,1,6,2,,,2,0,Completed,1.02,17
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Vinci R.,Falconi I.,15,74,2825,807,6,2,6,3,,,2,0,Completed,1.22,4
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Bencic B.,Babos T.,13,60,3030,943,6,3,6,3,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Sakkari M.,11,170,3175,322,6,7,6,2,6,2,2,1,Completed,1.1,7
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Gasparyan M.,Nara K.,58,94,959,680,6,4,6,4,,,2,0,Completed,1.66,2.1
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Putintseva Y.,Han X.,76,162,793,346,6,3,6,1,,,2,0,Completed,1.2,4.33
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Kulichkova E.,Niculescu M.,109,40,601,1245,6,4,2,6,6,4,2,1,Completed,3,1.36
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Mladenovic K.,Gibbs N.,30,106,1725,609,6,1,7,6,,,2,0,Completed,1.5,2.5
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Radwanska A.,Bouchard E.,4,37,4670,1302,6,4,6,2,,,2,0,Completed,1.25,3.75
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Puig M.,Pliskova Kr.,52,114,990,548,4,6,7,6,9,7,2,1,Completed,1.3,3.4
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Gavrilova D.,Kvitova P.,39,7,1275,3642,6,4,6,4,,,2,0,Completed,3.4,1.3
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Ivanovic A.,Sevastova A.,23,113,2341,551,6,3,6,3,,,2,0,Completed,1.33,3.25
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Lepchenko V.,Arruabarrena L.,51,86,1040,742,7,6,6,4,,,2,0,Completed,1.3,3.4
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Osaka N.,Svitolina E.,127,21,436,2465,6,4,6,4,,,2,0,Completed,3,1.36
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Konta J.,Zheng S.,47,83,1098,760,6,2,6,3,,,2,0,Completed,1.28,3.5
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Strycova B.,King V.,48,349,1075,109,7,6,6,4,,,2,0,Completed,1.2,4.33
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Muguruza G.,Flipkens K.,3,80,5101,773,6,4,6,2,,,2,0,Completed,1.08,8
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Brengle M.,Larsson J.,49,50,1070,1043,7,5,4,6,6,1,2,1,Completed,2.1,1.66
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Kovinic D.,16,54,2745,977,6,1,6,2,,,2,0,Completed,1.01,21
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Allertova D.,Lisicki S.,66,32,917,1622,6,3,2,6,6,4,2,1,Completed,2.25,1.57
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Siegemund L.,Jankovic J.,97,22,654,2445,3,6,7,6,6,4,2,1,Completed,5.5,1.14
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Shvedova Y.,17,70,2600,839,6,7,6,3,6,3,2,1,Completed,1.33,3.25
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Zhang S.,Cornet A.,133,33,423,1430,6,3,6,3,,,2,0,Completed,3,1.36
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Dulgheru A.,6,61,3710,926,6,2,6,4,,,2,0,Completed,1.08,8
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Maria T.,24,73,2300,824,6,4,6,2,,,2,0,Completed,1.11,6.5
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Beck A.,Bacsinszky T.,55,14,976,2954,6,2,6,3,,,2,0,Completed,2.75,1.4
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Goerges J.,12,45,3090,1160,7,6,6,1,,,2,0,Completed,1.36,3
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Bencic B.,Bondarenko K.,13,92,3030,708,4,6,6,2,6,4,2,1,Completed,1.22,4.33
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Davis L.,5,103,4542,618,6,1,6,7,6,0,2,1,Completed,1.01,21
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Friedsam A.L.,Vinci R.,82,15,770,2825,0,6,6,4,6,4,2,1,Completed,3.75,1.28
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Puig M.,4,52,4670,990,6,4,6,0,,,2,0,Completed,1.14,5.5
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Gasparyan M.,Putintseva Y.,58,76,959,793,6,3,6,4,,,2,0,Completed,1.57,2.37
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Gavrilova D.,Mladenovic K.,39,30,1275,1725,6,4,4,6,11,9,2,1,Completed,1.8,2
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Kasatkina D.,1,69,9945,849,6,1,6,1,,,2,0,Completed,1.05,11
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Suarez Navarro C.,Kulichkova E.,11,109,3175,601,6,4,2,0,,,1,0,Retired,1.4,3
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Konta J.,Allertova D.,47,66,1098,917,6,2,6,2,,,2,0,Completed,1.5,2.62
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Pliskova Ka.,24,12,2300,3090,6,3,6,2,,,2,0,Completed,1.8,2
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Strycova B.,Muguruza G.,48,3,1075,5101,6,3,6,2,,,2,0,Completed,5,1.16
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,3,Beck A.,Siegemund L.,55,97,976,654,6,0,6,4,,,2,0,Completed,1.57,2.37
