ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Petzschner P.,60,81,746,582,0,6,2,6,6,4,6,2,6,2,3,2,Completed,1.4,2.75
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Odesnik W.,Kavcic B.,89,124,559,445,4,6,6,1,6,4,6,2,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,De Bakker T.,7,80,4510,586,6,1,6,4,6,4,,,,,3,0,Completed,1.02,12
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Golubev A.,Fish M.,131,54,407,835,6,2,1,6,6,3,6,3,,,3,1,Completed,3.25,1.33
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Anderson K.,4,148,6780,347,6,1,6,1,6,2,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Russell M.,5,90,6580,554,6,4,6,4,3,6,6,2,,,3,1,Completed,1.02,12
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Rufin G.,289,173,150,287,6,3,6,4,6,4,,,,,3,0,Completed,1.53,2.37
6,Melbourne,Australian Open,18/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Luczak P.,2,70,9310,635,7,6,6,1,6,4,,,,,3,0,Completed,1,21
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Ball C.,9,129,3300,420,6,7,7,6,7,5,6,2,,,3,1,Completed,1.03,11
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Korolev E.,Brands D.,53,91,860,550,6,2,7,5,7,5,,,,,3,0,Completed,1.25,3.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Haase R.,21,390,1680,95,6,0,6,3,6,3,,,,,3,0,Completed,1.11,6
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Sorensen L.,Lu Y.H.,284,101,156,525,6,4,3,6,6,2,6,1,,,3,1,Completed,2.75,1.4
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Seppi A.,28,49,1260,900,6,3,6,3,3,6,5,7,6,4,3,2,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Sergeyev I.,Sela D.,209,41,225,1006,6,3,7,6,4,6,7,6,,,3,1,Completed,4,1.22
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Ebden M.,12,251,2610,183,6,4,6,4,6,4,,,,,3,0,Completed,1.07,7.5
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Cuevas P.,46,48,905,905,6,1,6,4,7,5,,,,,3,0,Completed,1.33,3.25
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Lindahl N.,132,235,398,191,6,2,7,5,6,4,,,,,3,0,Completed,1.28,3.5
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Santoro F.,14,67,2430,645,7,5,7,5,6,3,,,,,3,0,Completed,1.03,11
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Querrey S.,107,29,505,1240,6,3,2,6,6,4,6,3,,,3,1,Completed,4,1.22
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Garcia-Lopez G.,19,44,1765,954,6,3,6,3,6,2,,,,,3,0,Completed,1.25,3.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Kunitsyn I.,Acasuso J.,100,51,525,870,6,1,2,6,6,4,6,2,,,3,1,Completed,2.1,1.66
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Kindlmann D.,6,175,4930,278,6,1,6,0,6,3,,,,,3,0,Completed,1,21
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Ilhan M.,Grosjean S.,154,564,322,46,6,4,6,3,7,5,,,,,3,0,Completed,2.37,1.53
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Guez D.,43,133,969,381,0,6,6,4,7,6,7,6,,,3,1,Completed,1.22,4
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Mayer L.,75,69,612,637,6,4,6,4,6,0,,,,,3,0,Completed,2.5,1.5
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Melzer J.,64,27,665,1260,6,1,6,7,6,4,4,6,6,3,3,2,Completed,2.37,1.53
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Gabashvili T.,35,102,1086,518,6,3,7,5,4,6,6,4,,,3,1,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Clement A.,45,55,935,797,7,5,7,5,6,2,,,,,3,0,Completed,1.33,3.25
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Soderling R.,113,8,483,3410,5,7,2,6,6,4,6,4,6,2,3,2,Completed,6,1.11
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Zeballos H.,26,50,1260,899,6,1,7,5,6,1,,,,,3,0,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Gicquel M.,Bolelli S.,57,98,775,529,7,6,7,6,6,3,,,,,3,0,Completed,1.44,2.62
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Andreev I.,1,37,10550,1030,4,6,6,2,7,6,6,0,,,3,1,Completed,1.01,15
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Kubot L.,Zverev M.,86,78,573,590,6,3,6,3,6,3,,,,,3,0,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Lapentti N.,30,94,1220,540,4,6,6,3,6,1,6,3,,,3,1,Completed,1.22,4
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Giraldo S.,Robredo T.,114,16,483,2175,6,4,6,2,6,2,,,,,3,0,Completed,6.5,1.1
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Ram R.,134,84,377,578,4,6,6,3,5,7,6,1,6,3,3,2,Completed,1.44,2.62
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Veic A.,Koellerer D.,224,73,208,617,6,4,3,6,6,7,6,1,6,4,3,2,Completed,2.25,1.57
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Monaco J.,Gulbis E.,33,82,1170,580,6,3,7,6,6,1,,,,,3,0,Completed,2.25,1.57
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Marchenko I.,Moya C.,119,509,455,55,7,6,7,5,6,3,,,,,3,0,Completed,1.8,1.9
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Greul S.,17,61,1855,739,6,7,6,4,6,2,6,1,,,3,1,Completed,1.16,4.5
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Stakhovsky S.,10,62,2875,708,6,3,6,4,6,4,,,,,3,0,Completed,1.08,7
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Lorenzi P.,31,83,1215,580,6,2,6,4,6,4,,,,,3,0,Completed,1.03,11
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Gil F.,18,68,1825,645,6,0,6,0,2,0,,,,,2,0,Retired,1.08,7
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Harrison R.,36,341,1060,119,6,2,6,4,7,6,,,,,3,0,Completed,1.062,8
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Dodig I.,Ferrero J.C.,185,23,260,1555,2,6,1,6,6,4,6,1,6,1,3,2,Completed,3.5,1.28
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Vassallo-Arguello M.,72,96,627,535,6,3,7,5,6,4,,,,,3,0,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Daniel M.,77,88,594,565,7,5,6,3,6,1,,,,,3,0,Completed,1.25,3.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Fognini F.,79,56,588,790,6,1,6,3,6,3,,,,,3,0,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Hajek J.,Ginepri R.,92,99,546,529,7,6,7,5,6,1,,,,,3,0,Completed,3.5,1.28
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Hanescu V.,Chela J.I.,47,76,905,611,6,4,6,3,7,6,,,,,3,0,Completed,1.5,2.5
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Montanes A.,Hernandez O.,32,71,1185,633,7,6,2,2,,,,,,,1,0,Retired,1.22,4
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Zemlja G.,38,169,1016,291,7,6,7,5,7,5,,,,,3,0,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Gasquet R.,20,52,1690,865,6,7,4,6,7,6,7,6,6,4,3,2,Completed,2.1,1.66
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Hocevar R.,22,194,1600,245,6,1,6,2,6,3,,,,,3,0,Completed,1.01,13
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Chiudinelli M.,Matosevic M.,58,180,775,270,7,6,7,6,4,6,6,3,,,3,1,Completed,1.22,4
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Robert S.,Starace P.,104,63,515,707,6,3,7,6,7,6,,,,,3,0,Completed,2.25,1.57
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Rochus C.,195,85,244,575,1,6,7,5,6,2,6,4,,,3,1,Completed,1.66,2.1
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Gimeno-Traver D.,3,74,8310,613,7,5,6,3,6,2,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Berrer M.,Vliegen K.,66,112,653,485,6,1,6,2,6,1,,,,,3,0,Completed,1.22,4
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Chardy J.,103,34,515,1090,6,2,6,2,6,0,,,,,3,0,Completed,3,1.36
6,Melbourne,Australian Open,19/1/10,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Malisse X.,25,93,1305,541,7,6,6,4,2,6,4,6,7,6,3,2,Completed,1.9,1.8
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Ilhan M.,11,154,2870,322,6,3,6,4,7,5,,,,,3,0,Completed,1.02,12
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Bellucci T.,7,35,4510,1086,6,3,6,4,6,4,,,,,3,0,Completed,1.05,9
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Korolev E.,Berdych T.,53,21,860,1680,6,4,6,4,7,5,,,,,3,0,Completed,4,1.22
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Schuettler R.,46,107,905,505,6,3,2,6,6,3,6,2,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Odesnik W.,26,89,1260,559,6,4,3,6,6,3,6,2,,,3,1,Completed,1.25,3.75
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Lacko L.,2,75,9310,612,6,2,6,2,6,2,,,,,3,0,Completed,1,21
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Sorensen L.,28,284,1260,156,6,3,7,6,7,5,,,,,3,0,Completed,1.11,6
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Ljubicic I.,Golubev A.,24,131,1405,407,6,3,3,6,6,2,6,3,,,3,1,Completed,1.5,2.5
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Kunitsyn I.,19,100,1765,525,6,3,6,2,6,2,,,,,3,0,Completed,1.12,5.5
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Veic A.,12,224,2610,208,6,4,6,4,6,4,,,,,3,0,Completed,1.04,10
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Mayer F.,Troicki V.,60,30,746,1220,4,6,6,4,7,6,6,1,,,3,1,Completed,2.75,1.4
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Serra F.,Nieminen J.,64,132,665,398,3,6,6,4,5,7,7,6,7,5,3,2,Completed,1.72,2
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Blake J.,5,45,6580,935,6,4,6,7,5,7,6,3,7,6,3,2,Completed,1.2,4.33
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Benneteau J.,39,43,1015,969,2,6,6,1,6,3,6,3,,,3,1,Completed,1.57,2.25
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Gicquel M.,4,57,6780,775,6,1,6,4,6,3,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,20/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Tomic B.,14,289,2430,150,6,7,6,3,4,6,6,2,6,4,3,2,Completed,1.1,6.5
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Marchenko I.,6,119,4930,455,6,3,6,3,6,0,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Becker B.,25,38,1305,1016,6,4,6,2,3,6,4,6,6,3,3,2,Completed,1.66,2.1
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Berrer M.,103,66,515,653,7,5,6,3,6,4,,,,,3,0,Completed,2.2,1.61
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Ferrer D.,31,18,1215,1825,4,6,3,6,7,6,6,3,6,1,3,2,Completed,1.72,2
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Chiudinelli M.,3,58,8310,775,3,6,6,1,6,1,6,3,,,3,1,Completed,1.02,12
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Monaco J.,Llodra M.,33,72,1170,627,3,6,3,6,7,6,6,1,6,3,3,2,Completed,1.33,3.25
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Falla A.,Granollers M.,77,113,594,483,6,4,6,1,6,3,,,,,3,0,Completed,1.83,1.83
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Hajek J.,20,92,1690,546,6,2,6,1,6,1,,,,,3,0,Completed,1.14,5
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Kubot L.,Giraldo S.,86,114,573,483,6,4,3,6,6,3,6,1,,,3,1,Completed,1.61,2.2
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Tipsarevic J.,17,36,1855,1060,4,6,6,4,6,3,1,6,6,3,3,2,Completed,1.61,2.2
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Koubek S.,Dodig I.,134,185,377,260,7,6,6,1,6,2,,,,,3,0,Completed,1.72,2
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Young D.,22,195,1600,244,7,6,6,4,6,1,,,,,3,0,Completed,1.06,8
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Montanes A.,Robert S.,32,104,1185,515,4,6,6,7,6,2,6,3,6,2,3,2,Completed,1.66,2.1
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Dent T.,10,79,2875,588,6,4,6,3,6,3,,,,,3,0,Completed,1.12,5.5
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Hanescu V.,1,47,10550,905,6,2,6,3,6,2,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,21/1/10,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Sergeyev I.,9,209,3300,225,6,1,6,2,6,2,,,,,3,0,Completed,1.02,12
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Lopez F.,7,46,4510,905,6,7,6,4,6,4,7,6,,,3,1,Completed,1.08,7
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Korolev E.,11,53,2870,860,6,7,6,3,1,6,6,3,6,4,3,2,Completed,1.22,4
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Serra F.,4,64,6780,665,7,5,6,1,6,4,,,,,3,0,Completed,1,21
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Monfils G.,28,12,1260,2610,6,1,4,6,7,6,7,6,,,3,1,Completed,2.62,1.44
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Mayer F.,5,60,6580,746,6,3,0,6,6,4,7,5,,,3,1,Completed,1.05,9
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Wawrinka S.,14,19,2430,1765,4,6,6,4,6,3,6,3,,,3,1,Completed,1.66,2.1
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Kohlschreiber P.,2,26,9310,1260,6,4,6,2,2,6,7,5,,,3,1,Completed,1.04,10
6,Melbourne,Australian Open,22/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Karlovic I.,Ljubicic I.,39,24,1015,1405,6,3,3,6,6,3,7,6,,,3,1,Completed,1.8,1.9
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Kubot L.,Youzhny M.,86,20,573,1690,,,,,,,,,,,,,Walkover,4,1.22
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Montanes A.,1,32,10550,1185,6,3,6,4,6,4,,,,,3,0,Completed,1.005,21
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Monaco J.,6,33,4930,1170,6,0,6,3,6,4,,,,,3,0,Completed,1.05,9
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Istomin D.,3,103,8310,515,6,1,6,1,6,2,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Koubek S.,9,134,3300,377,6,1,,,,,,,,,1,0,Retired,1.03,11
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Falla A.,25,77,1305,594,6,4,6,3,6,4,,,,,3,0,Completed,1.66,2.1
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Haas T.,10,17,2875,1855,6,4,3,6,6,1,7,5,,,3,1,Completed,1.3,3.4
6,Melbourne,Australian Open,23/1/10,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Baghdatis M.,22,31,1600,1215,6,0,4,2,,,,,,,1,0,Retired,2,1.72
6,Melbourne,Australian Open,24/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Isner J.,4,28,6780,1260,7,6,6,3,6,2,,,,,3,0,Completed,1.07,7.5
6,Melbourne,Australian Open,24/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Karlovic I.,2,39,9310,1015,6,4,4,6,6,4,6,4,,,3,1,Completed,1.1,6.5
6,Melbourne,Australian Open,24/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Del Potro J.M.,14,5,2430,6580,5,7,6,4,7,5,5,7,6,3,3,2,Completed,2.5,1.5
6,Melbourne,Australian Open,24/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Gonzalez F.,7,11,4510,2870,6,3,3,6,4,6,7,5,6,2,3,2,Completed,1.25,3.75
6,Melbourne,Australian Open,25/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Davydenko N.,Verdasco F.,6,9,4930,3300,6,2,7,5,4,6,6,7,6,3,3,2,Completed,1.3,3.4
6,Melbourne,Australian Open,25/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Kubot L.,3,86,8310,573,6,1,6,2,7,5,,,,,3,0,Completed,1.01,13
6,Melbourne,Australian Open,25/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Almagro N.,10,25,2875,1305,6,3,6,4,4,6,6,7,7,6,3,2,Completed,1.11,6
6,Melbourne,Australian Open,25/1/10,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Hewitt L.,1,22,10550,1600,6,2,6,3,6,4,,,,,3,0,Completed,1.07,7.5
6,Melbourne,Australian Open,26/1/10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Cilic M.,Roddick A.,14,7,2430,4510,7,6,6,3,3,6,2,6,6,3,3,2,Completed,2.37,1.57
6,Melbourne,Australian Open,26/1/10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Nadal R.,4,2,6780,9310,6,3,7,6,3,0,,,,,2,0,Retired,1.8,2
6,Melbourne,Australian Open,27/1/10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Davydenko N.,1,6,10550,4930,2,6,6,3,6,0,7,5,,,3,1,Completed,1.33,3.4
6,Melbourne,Australian Open,27/1/10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsonga J.W.,Djokovic N.,10,3,2875,8310,7,6,6,7,1,6,6,3,6,1,3,2,Completed,3,1.4
6,Melbourne,Australian Open,28/1/10,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Cilic M.,4,14,6780,2430,3,6,6,4,6,4,6,2,,,3,1,Completed,1.2,4.5
6,Melbourne,Australian Open,29/1/10,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Tsonga J.W.,1,10,10550,2875,6,2,6,3,6,2,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,31/1/10,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Murray A.,1,4,10550,6780,6,3,6,4,7,6,,,,,3,0,Completed,1.53,2.5
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Haider-Maurer A.,37,448,1296,81,7,6,6,3,6,4,,,,,3,0,Completed,1.04,13
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Sela D.,45,95,1115,585,6,3,5,7,3,6,7,5,6,2,3,2,Completed,1.3,3.5
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Anderson K.,49,12,992,2610,6,7,6,3,3,6,6,3,6,4,3,2,Completed,3,1.4
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Kubler J.,11,243,2615,217,7,5,4,6,7,5,6,1,,,3,1,Completed,1.28,3.75
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Youzhny M.,34,90,1345,604,7,6,6,3,7,5,,,,,3,0,Completed,1.72,2.1
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Herbert P.H.,60,74,848,690,6,2,6,1,5,7,7,6,,,3,1,Completed,1.66,2.2
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Delbonis F.,28,67,1490,755,7,5,6,4,6,3,,,,,3,0,Completed,1.25,4
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Moutet C.,76,155,686,361,3,6,6,4,6,2,6,2,,,3,1,Completed,1.33,3.4
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Ferrer D.,32,33,1373,1360,7,5,6,7,6,2,6,7,6,2,3,2,Completed,1.9,1.9
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Ebden M.,Isner J.,78,16,684,2265,6,4,3,6,6,3,6,3,,,3,1,Completed,3.5,1.3
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Kohlschreiber P.,168,29,318,1415,6,3,2,6,6,0,1,6,6,2,3,2,Completed,3.5,1.3
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Bolt A.,65,188,800,274,6,7,4,6,6,2,6,3,6,4,3,2,Completed,1.25,4
6,Melbourne,Australian Open,15/1/18,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Tsitsipas S.,50,82,986,655,6,1,6,3,7,6,,,,,3,0,Completed,1.72,2.1
